Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,uh,S,S,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,S,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,S,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,S,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,S,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,S,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,uh,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,P,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
Kat,um,S,P,33,0.993,Claire,9144,0.055,1,Y
